📺央视频道,#genre#
CCTV-17,https://tv.iill.top/migu/cctv17&token=2276b9830bd9e6d7f4858f72fe6095ad7d4eeb9d25164399bb076f31d3ce364b
CCTV-17,http://wouu.net:9977/udp/239.93.0.92:5140
CCTV-17,http://goo.bkpcp.top/mg/cctv17
CCTV-17,http://z.b.bkpcp.top/m.php?id=cctv17
CCTV-17,http://rustdesk.szsun.xyz:8088/udp/239.77.1.121:5146
CCTV-17,http://www.1328099.xyz:9688/rtp/239.77.1.121:5146
CCTV-17,http://www.1328099.xyz:9688/rtp/239.77.0.198:5146
CCTV-17,http://nas.laokhome.cn:19000/udp/232.0.0.230:1234
CCTV-17,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.242:5540
CCTV-17,http://www.xinxuzhen.com:8000/udp/239.77.1.121:5146
CCTV-17,http://mov.mtoo.vip:8333/udp/239.77.1.121:5146
CCTV-17,https://tv.iill.top/migu/cctv17&token=886bce813f2cd4e37742d034db073fb39288ecfa7b0e43b20307dd9a2b2d0bdc
CCTV-17,https://tv.iill.top/migu/cctv17&token=7d321042b2f5789d57294578c80935696c5c1326ca57bc4bb58174e879b25dd6
CCTV-17,https://live.metshop.top/bestv.php?id=cctv17hd8m/8000000
CCTV-17,https://tv.iill.top/migu/cctv17&token=ad73153cdea1fbd107ecb21f633c449542412c1ff26b11caafd59267d0eec755
CCTV-17,https://tv.iill.top/migu/cctv17&token=d25986dec232345e7d991eb80f90d884b6037b42c12c8b793d52ff710cbe29b7
CCTV-17,https://tv.iill.top/migu/cctv17&token=5e1e0665ab28c6b396cfe65196076812fddb1605c28ea3a97faf40c908fbfe06
第一剧场,http://tl.061833.xyz/tl/null-6
第一剧场,http://nas.laokhome.cn:19000/udp/232.0.0.29:1234
第一剧场,http://www.xinxuzhen.com:8000/udp/239.253.43.28:5146
第一剧场,http://mov.mtoo.vip:8333/udp/239.253.43.28:5146
风云剧场,http://iptv.666230.xyz/iptv/jsyd.php/G_FENGYUNJC-CQ
风云剧场,http://www.qfly9236.cn:8888/rtp/239.253.92.22:6073
风云剧场,http://nas.laokhome.cn:19000/udp/232.0.0.45:1234
风云剧场,http://www.xinxuzhen.com:8000/udp/239.253.43.26:5146
风云剧场,http://mov.mtoo.vip:8333/udp/239.253.43.26:5146
怀旧剧场,http://iptv.666230.xyz/iptv/jsyd.php/G_HUAIJIUJC-CQ
怀旧剧场,http://www.qfly9236.cn:8888/rtp/239.253.92.98:6120
怀旧剧场,http://nas.laokhome.cn:19000/udp/232.0.0.38:1234
怀旧剧场,http://www.xinxuzhen.com:8000/udp/239.253.43.25:5146
怀旧剧场,http://mov.mtoo.vip:8333/udp/239.253.43.25:5146
CETV-1,http://iptv.cqshushu.com/migu.php?pid=cetv1&token=263b9cc89eb51ce670b1043b52f2b2d3
CETV-1,http://nas.laokhome.cn:19000/udp/232.0.0.212:1234
CETV-1,http://www.xinxuzhen.com:8000/udp/239.77.1.222:5146
CETV-1,http://mov.mtoo.vip:8333/udp/239.77.1.222:5146
CETV-1,https://live.metshop.top/bestv.php?id=zgjy1t8m/8000000
CETV-1,http://qyong.site:1234/923287154
CETV-1,http://mgtv.home.023646.xyz/14521452145214521452145214521/923287154
CETV-1,https://mgcn.chinacert.cftest5.cn/923287154
CETV-1,http://nas.jqcykj.com:33/923287154
CETV-1,http://fn.gcl.de5.net:5908/gsh950428/923287154
CETV-1,https://tv.gxtv.cn/channel/channelivePlay_ffa6b6e1b32b4a16a73eb3ef66f8bfc7.html
CETV-1,http://clnas0001.top:9981/stream/channelid/117063950?profile=pass
CETV-2,http://iptv.cqshushu.com/migu.php?pid=cetv2&token=263b9cc89eb51ce670b1043b52f2b2d3
CETV-2,http://www.xinxuzhen.com:8000/udp/239.77.1.69:5146
CETV-2,http://mov.mtoo.vip:8333/udp/239.77.1.69:5146
CETV-2,http://qyong.site:1234/923287211
CETV-2,http://mgtv.home.023646.xyz/14521452145214521452145214521/923287211
CETV-2,https://mgcn.chinacert.cftest5.cn/923287211
CETV-2,http://nas.jqcykj.com:33/923287211
CETV-2,http://fn.gcl.de5.net:5908/gsh950428/923287211
CETV-2,https://tv.gxtv.cn/channel/channelivePlay_80d0ffb42c114eaf9663708629ff0a3e.html
CETV-2,http://clnas0001.top:9981/stream/channelid/599778590?profile=pass
CETV-3,http://iptv.666230.xyz/iptv/jsyd.php/G_CETV-3
CETV-4,http://iptv.cqshushu.com/migu.php?pid=cetv4&token=263b9cc89eb51ce670b1043b52f2b2d3
CETV-4,http://www.xinxuzhen.com:8000/udp/239.253.43.114:5146
CETV-4,http://mov.mtoo.vip:8333/udp/239.253.43.114:5146
CETV-4,https://live.metshop.top/bestv.php?id=zgjy4hd8m/8000000
CETV-4,http://qyong.site:1234/923287339
CETV-4,http://mgtv.home.023646.xyz/14521452145214521452145214521/923287339
CETV-4,https://mgcn.chinacert.cftest5.cn/923287339
CETV-4,http://czkeji.vip:9000/rtp/239.252.219.169:5140
CETV-4,http://nas.jqcykj.com:33/923287339
CETV-4,http://fn.gcl.de5.net:5908/gsh950428/923287339
CETV-4,https://tv.gxtv.cn/channel/channelivePlay_67eace939278435bb4bca90800fb4225.html
CETV-4,http://clnas0001.top:9981/stream/channelid/676630329?profile=pass

📡卫视频道,#genre#
广东卫视,http://k.061899.xyz/m.php?id=gdws
广东卫视,http://z.b.bkpcp.top/m.php?id=gdws
广东卫视,http://j.x.bkpcp.top/jx/GUANGDHD
广东卫视,http://goo.bkpcp.top/mg/gdws
广东卫视,http://iptv.cqshushu.com/migu.php?pid=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3
广东卫视,http://iptv.cqshushu.com/gdtv.php?id=gdws&token=263b9cc89eb51ce670b1043b52f2b2d3
广东卫视,http://k.061899.xyz/k.php?id=gdws
广东卫视,http://wouu.net:9977/udp/239.93.0.181:5140
广东卫视,http://kictoc.top:7000/rtp/239.254.200.56:8048
广东卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.181:5140
广东卫视,http://www.1328099.xyz:9688/rtp/239.77.1.19:5146
广东卫视,http://www.1328099.xyz:9688/rtp/239.77.1.152:5146
广东卫视,http://www.1328099.xyz:9688/rtp/239.77.0.84:5146
广东卫视,http://www.1328099.xyz:9688/rtp/239.77.0.166:5146
广东卫视,http://nas.laokhome.cn:19000/udp/232.0.0.130:1234
广东卫视,http://iptv.cqshushu.com/migu.php?pid=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86&token=a438a27a9ab11996f4a8f848146f2733
广东卫视,http://iptv.cqshushu.com/gdtv.php?id=gdws&token=a438a27a9ab11996f4a8f848146f2733
广东卫视,https://smart.946985.filegear-sg.me/smart.php?id=guangdongweishi_twn
广东卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.138:5540
广东卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.152:5146
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
香港卫视,https://yvxymm.tv12.xyz/175.m3u8
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,https://hls-gateway.vpstv.net/streams/708918.m3u8
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8
香港卫视,https://raw.githubusercontent.com/mytv-android/China-TV-Live-M3U8/refs/heads/main/tv.m3u
香港卫视,https://raw.githubusercontent.com/mytv-android/BRTV-Live-M3U8/refs/heads/main/BRTV.m3u
浙江卫视,http://k.061899.xyz/m.php?id=zjws
浙江卫视,http://z.b.bkpcp.top/m.php?id=zjws
浙江卫视,http://goo.bkpcp.top/mg/zjws
浙江卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.137:8036
浙江卫视,http://iptv.cqshushu.com/migu.php?pid=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3
浙江卫视,http://iptv.cqshushu.com/migu.php?pid=z_jws&token=263b9cc89eb51ce670b1043b52f2b2d3
浙江卫视,http://k.061899.xyz/k.php?id=zjws
浙江卫视,https://tv.iill.top/migu/zjws&token=2276b9830bd9e6d7f4858f72fe6095ad7d4eeb9d25164399bb076f31d3ce364b
浙江卫视,http://wouu.net:9977/udp/239.93.0.124:5140
浙江卫视,http://kictoc.top:7000/rtp/239.254.200.53:8036
浙江卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.124:5140
浙江卫视,http://z.b.bkpcp.top/m.php?id=gdws
浙江卫视,http://www.1328099.xyz:9688/rtp/239.77.1.33:5146
浙江卫视,http://www.1328099.xyz:9688/rtp/239.77.0.89:5146
浙江卫视,http://nas.laokhome.cn:19000/udp/232.0.0.123:1234
浙江卫视,http://iptv.cqshushu.com/migu.php?pid=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&token=a438a27a9ab11996f4a8f848146f2733
浙江卫视,http://iptv.cqshushu.com/migu.php?pid=z_jws&token=a438a27a9ab11996f4a8f848146f2733
浙江卫视,https://smart.946985.filegear-sg.me/smart.php?id=zhejiang_twn
浙江卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.134:5540
浙江卫视,http://www.xinxuzhen.com:8000/udp/239.77.0.12:5146
湖南卫视,http://k.061899.xyz/m.php?id=hunws
湖南卫视,http://iptv.cqshushu.com/migu.php?pid=hnws&token=263b9cc89eb51ce670b1043b52f2b2d3
湖南卫视,http://iptv.cqshushu.com/migu.php?pid=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%864k&token=263b9cc89eb51ce670b1043b52f2b2d3
湖南卫视,http://k.061899.xyz/k.php?id=hunws
湖南卫视,http://wouu.net:9977/udp/239.93.0.88:5140
湖南卫视,http://kictoc.top:7000/rtp/239.254.200.48:8012
湖南卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.88:5140
湖南卫视,http://goo.bkpcp.top/mg/hunws
湖南卫视,http://rustdesk.szsun.xyz:8088/udp/239.77.1.5:5146
湖南卫视,http://www.1328099.xyz:9688/rtp/239.77.1.5:5146
湖南卫视,http://www.1328099.xyz:9688/rtp/239.77.0.88:5146
湖南卫视,http://www.1328099.xyz:9688/rtp/239.77.0.127:5146
湖南卫视,http://nas.laokhome.cn:19000/udp/232.0.0.115:1234
湖南卫视,http://iptv.cqshushu.com/migu.php?pid=hnws&token=a438a27a9ab11996f4a8f848146f2733
湖南卫视,https://smart.946985.filegear-sg.me/smart.php?id=hunan_twn
湖南卫视,https://tv.iill.top/migu/hnws&token=2276b9830bd9e6d7f4858f72fe6095ad7d4eeb9d25164399bb076f31d3ce364b
湖南卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.136:5540
湖南卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.168:5540
湖南卫视,http://www.xinxuzhen.com:8000/udp/239.77.0.6:5146
湖南卫视,http://www.xinxuzhen.com:8000/udp/239.77.0.56:5146
北京卫视,http://k.061899.xyz/m.php?id=bjws
北京卫视,http://z.b.bkpcp.top/m.php?id=bjws
北京卫视,http://j.x.bkpcp.top/jx/BEIJHD
北京卫视,https://smart.pendy.dpdns.org/Smart.php?id=beijing
北京卫视,http://iptv.cqshushu.com/migu.php?pid=%E5%8C%97%E4%BA%AC%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3
北京卫视,http://k.061899.xyz/k.php?id=bjws
北京卫视,http://wouu.net:9977/udp/239.93.0.180:5140
北京卫视,http://kictoc.top:7000/rtp/239.254.200.47:8024
北京卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.180:5140
北京卫视,http://goo.bkpcp.top/mg/bjws
北京卫视,http://rustdesk.szsun.xyz:8088/udp/239.77.1.4:5146
北京卫视,http://www.1328099.xyz:9688/rtp/239.77.1.4:5146
北京卫视,http://www.1328099.xyz:9688/rtp/239.77.1.151:5146
北京卫视,http://www.1328099.xyz:9688/rtp/239.77.0.91:5146
北京卫视,http://nas.laokhome.cn:19000/udp/232.0.0.117:1234
北京卫视,http://nas.laokhome.cn:19000/udp/232.0.0.216:1234
北京卫视,https://smt.858.qzz.io/Smart.php?id=beijing
北京卫视,https://py.doube.eu.org/ysp/2024052703/600002309
北京卫视,https://smart.946985.filegear-sg.me/smart.php?id=beijing
北京卫视,https://tv.iill.top/migu/bjws&token=2276b9830bd9e6d7f4858f72fe6095ad7d4eeb9d25164399bb076f31d3ce364b
湖北卫视,http://k.061899.xyz/m.php?id=hubws
湖北卫视,http://z.b.bkpcp.top/m.php?id=hubws
湖北卫视,http://j.x.bkpcp.top/jx/HUBEIHD
湖北卫视,http://goo.bkpcp.top/mg/hubws
湖北卫视,https://smart.pendy.dpdns.org/Smart.php?id=hubei
湖北卫视,http://iptv.cqshushu.com/migu.php?pid=%E6%B9%96%E5%8C%97%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3
湖北卫视,http://k.061899.xyz/k.php?id=hubws
湖北卫视,http://wouu.net:9977/udp/239.93.0.250:5140
湖北卫视,http://kictoc.top:7000/rtp/239.254.200.164:6000
湖北卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.250:5140
湖北卫视,http://www.1328099.xyz:9688/rtp/239.77.1.93:5146
湖北卫视,http://www.1328099.xyz:9688/rtp/239.77.1.174:5146
湖北卫视,http://www.1328099.xyz:9688/rtp/239.77.0.95:5146
湖北卫视,http://www.1328099.xyz:9688/rtp/239.77.0.128:5146
湖北卫视,http://nas.laokhome.cn:19000/udp/232.0.0.124:1234
湖北卫视,https://smt.858.qzz.io/Smart.php?id=hubei
湖北卫视,http://iptv.cqshushu.com/migu.php?pid=%E6%B9%96%E5%8C%97%E5%8D%AB%E8%A7%86&token=a438a27a9ab11996f4a8f848146f2733
湖北卫视,https://smart.946985.filegear-sg.me/smart.php?id=hubei
湖北卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.142:5540
湖北卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.174:5146
黑龙江卫视,http://j.x.bkpcp.top/jx/HEILJHD
黑龙江卫视,http://z.b.bkpcp.top/m.php?id=hljws
黑龙江卫视,http://k.061899.xyz/k.php?id=hljws
黑龙江卫视,http://kictoc.top:7000/rtp/239.254.200.49:8016
黑龙江卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.183:5140
黑龙江卫视,http://goo.bkpcp.top/mg/hljws
黑龙江卫视,http://www.1328099.xyz:9688/rtp/239.77.1.6:5146
黑龙江卫视,http://www.1328099.xyz:9688/rtp/239.77.1.179:5146
黑龙江卫视,http://www.1328099.xyz:9688/rtp/239.77.0.93:5146
黑龙江卫视,http://www.1328099.xyz:9688/rtp/239.77.0.124:5146
黑龙江卫视,http://nas.laokhome.cn:19000/udp/232.0.0.95:1234
黑龙江卫视,http://k.061899.xyz/m.php?id=hljws
黑龙江卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.140:5540
黑龙江卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.179:5146
黑龙江卫视,http://mov.mtoo.vip:8333/udp/239.77.1.179:5146
黑龙江卫视,https://live.metshop.top/bestv.php?id=hljwshd8m/8000000
黑龙江卫视,http://clnas0001.top:9981/stream/channelid/978020991?profile=pass
黑龙江卫视,http://huixingy.top:18888/rtsp/220.191.136.24/PLTV/88888913/224/3221227825/10000100000000060000000000304234_0.smil
安徽卫视,http://k.061899.xyz/m.php?id=ahws
安徽卫视,http://j.x.bkpcp.top/jx/ANHUIHD
安徽卫视,http://z.b.bkpcp.top/m.php?id=ahws
安徽卫视,http://k.061899.xyz/k.php?id=ahws
安徽卫视,http://wouu.net:9977/udp/239.93.1.106:5140
安徽卫视,http://kictoc.top:7000/rtp/239.254.200.163:6000
安徽卫视,http://nas.yzs10000.com:17777/rtp/239.93.1.106:5140
安徽卫视,http://goo.bkpcp.top/mg/ahws
安徽卫视,http://www.1328099.xyz:9688/rtp/239.77.1.92:5146
安徽卫视,http://www.1328099.xyz:9688/rtp/239.77.0.183:5146
安徽卫视,http://nas.laokhome.cn:19000/udp/232.0.0.141:1234
安徽卫视,https://py.doube.eu.org/ysp/2024171403/600002532
安徽卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.38:5540
安徽卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.92:5146
安徽卫视,http://mov.mtoo.vip:8333/udp/239.77.1.92:5146
安徽卫视,https://jzb.wwkejishe.top/?id=612
安徽卫视,https://live.metshop.top/bestv.php?id=ahwshd8m/8000000
安徽卫视,http://clnas0001.top:9981/stream/channelid/728473999?profile=pass
安徽卫视,http://huixingy.top:18888/rtsp/220.191.136.24/PLTV/88888913/224/3221227783/10000100000000060000000000304148_0.smil
重庆卫视,http://k.061899.xyz/m.php?id=cqws
重庆卫视,http://z.b.bkpcp.top/m.php?id=cqws
重庆卫视,http://j.x.bkpcp.top/jx/CHONGQHD
重庆卫视,http://k.061899.xyz/k.php?id=cqws
重庆卫视,http://wouu.net:9977/udp/239.93.1.107:5140
重庆卫视,http://kictoc.top:7000/rtp/239.254.200.203:6323
重庆卫视,http://nas.yzs10000.com:17777/rtp/239.93.1.107:5140
重庆卫视,http://goo.bkpcp.top/mg/cqws
重庆卫视,http://www.1328099.xyz:9688/rtp/239.77.1.162:5146
重庆卫视,http://www.1328099.xyz:9688/rtp/239.77.0.182:5146
重庆卫视,http://nas.laokhome.cn:19000/udp/232.0.0.186:1234
重庆卫视,https://py.doube.eu.org/ysp/2024061103/600002531
重庆卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.45:5540
重庆卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.162:5146
重庆卫视,http://mov.mtoo.vip:8333/udp/239.77.1.162:5146
重庆卫视,https://jzb.wwkejishe.top/?id=607
重庆卫视,https://live.metshop.top/bestv.php?id=cqws8m/8000000
重庆卫视,http://qyong.site:1234/738910914
重庆卫视,http://migu.xiao.de5.net:1234/738910914
重庆卫视,http://migu.heropx.dpdns.org/738910914
东方卫视,http://k.061899.xyz/m.php?id=dfws
东方卫视,http://z.b.bkpcp.top/m.php?id=dfws#rtsp://115.85.232.19/PLTV/88888910/224/3221225531/10000100000000060000000000107311_0.smil
东方卫视,http://goo.bkpcp.top/mg/dfws
东方卫视,http://iptv.cqshushu.com/migu.php?pid=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3
东方卫视,http://k.061899.xyz/k.php?id=dfws
东方卫视,http://wouu.net:9977/udp/239.93.0.123:5140
东方卫视,http://kictoc.top:7000/rtp/239.254.200.52:8032
东方卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.123:5140
东方卫视,http://z.b.bkpcp.top/m.php?id=dfws
东方卫视,http://www.1328099.xyz:9688/rtp/239.77.1.218:5146
东方卫视,http://www.1328099.xyz:9688/rtp/239.77.0.98:5146
东方卫视,http://nas.laokhome.cn:19000/udp/232.0.0.122:1234
东方卫视,https://py.doube.eu.org/ysp/2024054503/600002483
东方卫视,http://iptv.cqshushu.com/migu.php?pid=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&token=a438a27a9ab11996f4a8f848146f2733
东方卫视,https://smart.946985.filegear-sg.me/smart.php?id=dongfangweishi_twn
东方卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.125:5540
东方卫视,http://www.xinxuzhen.com:8000/udp/239.77.0.5:5146
东方卫视,http://mov.mtoo.vip:8333/udp/239.77.0.5:5146
东方卫视,https://live.metshop.top/bestv.php?id=dfwshd8m/8000000
东方卫视,https://jzb.wwkejishe.top/?id=597
东南卫视,http://z.b.bkpcp.top/m.php?id=dnws
东南卫视,http://j.x.bkpcp.top/jx/DONGNHD
东南卫视,https://smart.pendy.dpdns.org/Smart.php?id=fujian
东南卫视,http://k.061899.xyz/k.php?id=dnws
东南卫视,http://k.061899.xyz/m.php?id=dnws
东南卫视,http://wouu.net:9977/udp/239.93.0.42:5140
东南卫视,http://kictoc.top:7000/rtp/239.254.201.13:6291
东南卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.42:5140
东南卫视,http://goo.bkpcp.top/mg/dnws
东南卫视,http://www.1328099.xyz:9688/rtp/239.77.1.104:5146
东南卫视,http://www.1328099.xyz:9688/rtp/239.77.0.146:5146
东南卫视,https://smt.858.qzz.io/Smart.php?id=fujian
东南卫视,https://smart.946985.filegear-sg.me/smart.php?id=fujian
东南卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.42:5540
东南卫视,http://www.xinxuzhen.com:8000/udp/239.77.0.146:5146
东南卫视,http://mov.mtoo.vip:8333/udp/239.77.0.146:5146
东南卫视,https://live.metshop.top/bestv.php?id=dnwshd8m/8000000
东南卫视,https://smart.pendy.dpdns.org/Smart.php
东南卫视,http://qyong.site:1234/849116810
东南卫视,http://migu.xiao.de5.net:1234/849116810
甘肃卫视,http://z.b.bkpcp.top/m.php?id=gsws
甘肃卫视,http://j.x.bkpcp.top/jx/GSWS
甘肃卫视,http://goo.bkpcp.top/mg/gsws
甘肃卫视,http://k.061899.xyz/k.php?id=gsws
甘肃卫视,http://wouu.net:9977/udp/239.93.0.81:5140
甘肃卫视,http://kictoc.top:7000/rtp/239.254.200.17:8180
甘肃卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.81:5140
甘肃卫视,http://www.1328099.xyz:9688/rtp/239.77.0.189:5146
甘肃卫视,https://py.doube.eu.org/ysp/2025561703/600190408
甘肃卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.181:5540
甘肃卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.57:5146
甘肃卫视,http://mov.mtoo.vip:8333/udp/239.77.1.57:5146
甘肃卫视,https://live.metshop.top/bestv.php?id=gswshd8m/8000000
甘肃卫视,https://jzb.wwkejishe.top/?id=622
甘肃卫视,http://clnas0001.top:9981/stream/channelid/1805347430?profile=pass
甘肃卫视,http://huixingy.top:18888/rtsp/220.191.136.24/PLTV/88888913/224/3221229052/10000100000000060000000004969230_0.smil
广西卫视,http://z.b.bkpcp.top/m.php?id=gxws
广西卫视,http://goo.bkpcp.top/mg/gxws
广西卫视,https://smart.pendy.dpdns.org/Smart.php?id=guangxi
广西卫视,http://k.061899.xyz/k.php?id=gxws
广西卫视,http://k.061899.xyz/m.php?id=gxws
广西卫视,http://wouu.net:9977/udp/239.93.42.46:5140
广西卫视,http://kictoc.top:7000/rtp/239.254.200.80:8300
广西卫视,http://nas.yzs10000.com:17777/rtp/239.93.42.46:5140
广西卫视,http://www.1328099.xyz:9688/rtp/239.253.43.36:5146
广西卫视,http://www.1328099.xyz:9688/rtp/239.77.0.139:5146
广西卫视,http://nas.laokhome.cn:19000/udp/232.0.0.22:1234
广西卫视,https://smt.858.qzz.io/Smart.php?id=guangxi
广西卫视,https://smart.946985.filegear-sg.me/smart.php?id=guangxi
广西卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.235:5540
广西卫视,http://www.xinxuzhen.com:8000/udp/239.77.0.139:5146
广西卫视,http://mov.mtoo.vip:8333/udp/239.77.0.139:5146
广西卫视,https://live.metshop.top/bestv.php?id=gxwshd8m/8000000
广西卫视,https://smart.pendy.dpdns.org/Smart.php
广西卫视,http://clnas0001.top:9981/stream/channelid/1029296804?profile=pass
广西卫视,http://huixingy.top:18888/rtsp/220.191.136.24/PLTV/88888913/224/3221227840/10000100000000060000000000304250_0.smil
贵州卫视,http://k.061899.xyz/m.php?id=gzws
贵州卫视,http://z.b.bkpcp.top/m.php?id=gzws
贵州卫视,http://j.x.bkpcp.top/jx/GUIZHD
贵州卫视,http://goo.bkpcp.top/mg/gzws
贵州卫视,http://k.061899.xyz/k.php?id=gzws
贵州卫视,http://wouu.net:9977/udp/239.93.0.131:5140
贵州卫视,http://kictoc.top:7000/rtp/239.254.201.20:6315
贵州卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.131:5140
贵州卫视,http://www.1328099.xyz:9688/rtp/239.77.1.221:5146
贵州卫视,http://www.1328099.xyz:9688/rtp/239.77.0.230:5146
贵州卫视,http://nas.laokhome.cn:19000/udp/232.0.0.181:1234
贵州卫视,https://py.doube.eu.org/ysp/2024061603/600002490
贵州卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.86:5540
贵州卫视,http://www.xinxuzhen.com:8000/udp/239.77.0.230:5146
贵州卫视,http://mov.mtoo.vip:8333/udp/239.77.0.230:5146
贵州卫视,https://live.metshop.top/bestv.php?id=gzwshd8m/8000000
贵州卫视,http://clnas0001.top:9981/stream/channelid/1504194237?profile=pass
贵州卫视,http://huixingy.top:18888/rtsp/220.191.136.24/PLTV/88888913/224/3221227828/10000100000000060000000000304253_0.smil
海南卫视,http://k.061899.xyz/m.php?id=hinws
海南卫视,http://z.b.bkpcp.top/m.php?id=hinws
海南卫视,http://j.x.bkpcp.top/jx/HAINHD
海南卫视,http://goo.bkpcp.top/mg/hinws
海南卫视,http://iptv.cqshushu.com/migu.php?pid=hn_hnws&token=263b9cc89eb51ce670b1043b52f2b2d3
海南卫视,http://iptv.cqshushu.com/migu.php?pid=%E6%B5%B7%E5%8D%97%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3
海南卫视,http://k.061899.xyz/k.php?id=hinws
海南卫视,http://wouu.net:9977/udp/239.93.0.80:5140
海南卫视,http://kictoc.top:7000/rtp/239.254.201.125:6288
海南卫视,http://www.1328099.xyz:9688/rtp/239.253.43.35:5146
海南卫视,http://www.1328099.xyz:9688/rtp/239.253.43.101:5146
海南卫视,http://nas.laokhome.cn:19000/udp/232.0.0.26:1234
海南卫视,https://py.doube.eu.org/ysp/2024055603/600002506
海南卫视,http://iptv.cqshushu.com/migu.php?pid=hn_hnws&token=a438a27a9ab11996f4a8f848146f2733
海南卫视,http://iptv.cqshushu.com/migu.php?pid=%E6%B5%B7%E5%8D%97%E5%8D%AB%E8%A7%86&token=a438a27a9ab11996f4a8f848146f2733
海南卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.85:5540
海南卫视,http://www.xinxuzhen.com:8000/udp/239.253.43.35:5146
海南卫视,http://mov.mtoo.vip:8333/udp/239.253.43.35:5146
海南卫视,https://jzb.wwkejishe.top/?id=600
海南卫视,https://live.metshop.top/bestv.php?id=hainanwshd8m/8000000
河北卫视,https://tv1288.xyz/hbws.php?id=hbws
河北卫视,https://tv1288.xyz/hbws.php?id=10524916​
河北卫视,http://z.b.bkpcp.top/m.php?id=hbws
河北卫视,http://k.061899.xyz/k.php?id=hbws
河北卫视,http://k.061899.xyz/m.php?id=hbws
河北卫视,http://wouu.net:9977/udp/239.93.0.132:5140
河北卫视,http://kictoc.top:7000/rtp/239.254.200.174:6000
河北卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.132:5140
河北卫视,http://goo.bkpcp.top/mg/hbws
河北卫视,http://www.1328099.xyz:9688/rtp/239.77.1.214:5146
河北卫视,http://www.1328099.xyz:9688/rtp/239.77.0.148:5146
河北卫视,http://nas.laokhome.cn:19000/udp/232.0.0.32:1234
河北卫视,https://py.doube.eu.org/ysp/2024171503/600002493
河北卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.225:5540
河北卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.214:5146
河北卫视,http://mov.mtoo.vip:8333/udp/239.77.1.214:5146
河北卫视,https://live.metshop.top/bestv.php?id=hbwshd8m/8000000
河北卫视,http://qyong.site:1234/962042070
河北卫视,https://jzb.wwkejishe.top/?id=615
河北卫视,http://migu.xiao.de5.net:1234/962042070
河南卫视,https://tv1288.xyz/hntv.php?id=hnws
河南卫视,http://z.b.bkpcp.top/m.php?id=hnws
河南卫视,http://j.x.bkpcp.top/jx/HENHD
